TransactionID,AccountID,TransactionDate,Amount,Balance,TransactionMethod
3629646,2994,2019-10-31 00:00:00,195.7,37401.6992,1
68025,226,2021-03-31 00:00:00,14.6,52381.3008,4
634386,2167,2020-10-22 00:00:00,6300,65620.6016,4
634495,2167,2019-11-30 00:00:00,14.6,42932,4
634535,2167,2017-12-01 00:00:00,11100,36445.6016,4
2044780,6930,2017-12-29 00:00:00,2640,69681.6016,4
2051938,6950,2020-04-13 00:00:00,8561,18330.9004,6
2078259,7045,2020-09-22 00:00:00,19000,54872.6016,4
2307940,7614,2020-10-12 00:00:00,6678.7002,78413,6
2308094,7614,2019-03-04 00:00:00,10100,42264.1992,4
2308101,7614,2019-09-30 00:00:00,28100,60072.8008,4
2314987,7637,2019-10-08 00:00:00,24119,48281.5,1
2347316,7745,2021-11-19 00:00:00,11100,37759.6992,4
2349698,7753,2016-07-22 00:00:00,24314,106591.6016,1
2349705,7753,2016-02-12 00:00:00,27078,47266,1
2349765,7753,2020-06-07 00:00:00,35637,110927.8984,1
2350004,7753,2021-02-28 00:00:00,6600,34399.1992,4
2363895,7795,2021-05-19 00:00:00,40586,115480.7969,1
2363912,7795,2021-08-17 00:00:00,40505,124810.5,1
2364098,7795,2018-07-04 00:00:00,21300,42857.6016,4
3600240,2116,2019-11-30 00:00:00,204,46780.1992,1
3601855,2167,2016-10-31 00:00:00,152.8,39572.6016,1
3619775,2699,2021-02-28 00:00:00,176.3,48781.6016,1
3623854,2824,2020-07-31 00:00:00,308,75131.3984,1
89890,303,2021-02-09 00:00:00,3803,50053.1992,6
516373,1766,2020-11-13 00:00:00,19608,39563,1
516406,1766,2018-08-08 00:00:00,4353,33380.3984,6
516592,1766,2019-02-07 00:00:00,2390,22623.6992,6
516864,1766,2021-06-14 00:00:00,16800,22273.5,4
1736666,5891,2020-11-12 00:00:00,32594,102707.8984,3
1777753,6030,2019-03-07 00:00:00,20037,59829.1992,1
1777898,6030,2020-12-29 00:00:00,2500,70254.2969,5
1778016,6030,2019-10-07 00:00:00,15100,51181.1992,4
1778034,6030,2021-03-01 00:00:00,6800,78821.7969,5
1787307,6062,2021-03-07 00:00:00,2475,52703.6016,2
1814894,6148,2021-05-31 00:00:00,14.6,102647.3984,4
1850377,6265,2020-03-18 00:00:00,35445,107227.5,1
1850530,6265,2020-05-12 00:00:00,6900,67712.2031,4
1852893,6273,2021-05-29 00:00:00,43605,102770.5,1
1907402,6461,2019-07-17 00:00:00,700,700,1
1907615,6461,2021-07-07 00:00:00,7400,58416.8008,4
3561626,940,2021-08-31 00:00:00,284.5,57823.1992,1
162948,544,2020-12-19 00:00:00,16522,56318.3984,2
854306,2912,2019-07-27 00:00:00,12445,104303.5,1
875238,2982,2021-03-23 00:00:00,3900,47582.8984,4
875473,2982,2020-09-30 00:00:00,14.6,41686.8008,4
876493,2986,2021-06-05 00:00:00,35143.5,82200.3984,1
879148,2994,2020-01-28 00:00:00,3900,26693.0996,1
1197378,4099,2020-05-14 00:00:00,1926,42574.8984,6
1197445,4099,2019-12-12 00:00:00,1298,53033.5,6
1197513,4099,2020-12-21 00:00:00,1760,31412,4
1197539,4099,2020-10-12 00:00:00,2280,47206.8008,4
1267884,4337,2019-01-04 00:00:00,42999,109447.2969,1
1267952,4337,2017-09-28 00:00:00,2900,56742.3008,4
1268020,4337,2018-01-16 00:00:00,12280,63781.6992,2
1268224,4337,2021-02-23 00:00:00,7200,41396.3984,1
1269856,4342,2020-04-06 00:00:00,6135,45019.6016,6
1269924,4342,2021-02-13 00:00:00,8400,35213.5,4
1273222,4354,2020-08-06 00:00:00,13000,47009.6992,4
1273231,4354,2021-05-03 00:00:00,1700,26656,1
3494298,7957,2021-01-31 00:00:00,262.2,67769.7969,1
3515439,9859,2021-06-30 00:00:00,221.6,43916.5,1
3526849,11013,2019-12-31 00:00:00,231.3,58020.3984,1
3541752,339,2021-09-30 00:00:00,299.5,82256.5,1
246328,846,2019-07-18 00:00:00,17331,65663.7031,1
550868,1876,2021-05-14 00:00:00,2329,54410.3008,6
1275110,4361,2020-09-14 00:00:00,45076,75107,3
1295002,4423,2021-07-07 00:00:00,26707,112041.7969,1
1295054,4423,2020-04-12 00:00:00,2051,18305,6
1302654,4448,2018-05-23 00:00:00,7200,33347.6016,1
1305016,4456,2019-10-03 00:00:00,300,30054.3008,4
1318960,4503,2020-01-19 00:00:00,8684,42903.3984,1
1319028,4503,2021-08-12 00:00:00,2819.8,91262.5,6
3088273,10243,2020-12-31 00:00:00,14.6,100846.3984,4
3134957,10404,2020-10-04 00:00:00,2400,34264.8008,4
3145239,10439,2020-05-02 00:00:00,6400,74281.3984,4
3145343,10439,2017-05-13 00:00:00,13577,44949.3984,2
3147368,10445,2021-06-10 00:00:00,5640,48416.6016,4
3209358,10650,2021-08-31 00:00:00,14.6,100459.2969,4
3282024,10905,2020-10-14 00:00:00,2939,44181.1992,6
3314754,11013,2020-10-12 00:00:00,4579,23921.3008,6
3314940,11013,2019-12-03 00:00:00,13444,34157.1992,2
3315017,11013,2019-07-22 00:00:00,6000,57785.3984,4
3324428,11042,2019-09-06 00:00:00,8436,82193.3984,6
3324460,11042,2018-12-28 00:00:00,23701,25596.5,2
3324500,11042,2020-01-08 00:00:00,3300,75365.5,5
3324507,11042,2021-01-18 00:00:00,8700,28721.4004,4
3353812,11138,2021-05-02 00:00:00,4200,91438.3984,4
3353819,11138,2021-12-18 00:00:00,4100,55829.6992,4
3354601,11141,2021-10-04 00:00:00,9400,45950.6016,1
3369373,11186,2021-11-02 00:00:00,4800,99245.1016,4
3423087,11359,2021-06-11 00:00:00,254,52821.3984,6
3451493,5213,2020-02-28 00:00:00,86,29427,1
854492,2912,2019-12-19 00:00:00,8400,48925.5,4
875175,2982,2019-06-04 00:00:00,900,900,1
878987,2994,2021-11-12 00:00:00,19069,57697.1992,1
1273120,4354,2021-06-02 00:00:00,5400,29691.5,4
3479735,9265,2017-08-31 00:00:00,134.5,41190.1992,1
3490661,7614,2020-03-31 00:00:00,260.5,51103,1
3499077,8327,2019-05-31 00:00:00,257,80253.6016,1
3505332,8931,2020-05-31 00:00:00,89.5,25206.1992,1
3505339,8931,2020-12-31 00:00:00,76.6,33017,1
3507676,9093,2019-04-30 00:00:00,194.7,53361.3984,1
3510171,9337,2017-01-31 00:00:00,59.1,307,1
3510498,9377,2019-06-30 00:00:00,117.9,30133.0996,1
3512003,9504,2021-12-31 00:00:00,84.8,17756.8008,1
3521097,10404,2021-05-31 00:00:00,211.1,35968.3984,1
3522325,10520,2021-07-31 00:00:00,90.7,22478.8008,1
605803,2062,2019-10-10 00:00:00,107,22011.8008,6
627380,2143,2020-09-12 00:00:00,1985,14044.4004,6
627484,2143,2020-03-08 00:00:00,8900,19310.9004,4
627491,2143,2020-10-04 00:00:00,14200,15133.7998,4
630655,2153,2021-05-13 00:00:00,10303,35575.3984,6
630662,2153,2021-12-13 00:00:00,10303,68284.5,6
912923,3112,2019-02-28 00:00:00,23684,103077.7969,2
929238,3166,2021-08-14 00:00:00,500,63694.3008,1
2383602,7859,2019-08-05 00:00:00,8300,50526,4
2384214,7861,2020-12-12 00:00:00,607,55440.3984,6
2393038,7894,2019-07-15 00:00:00,25026,42965.3008,1
2393226,7894,2020-01-30 00:00:00,7800,61426.5,4
2434570,8026,2020-12-18 00:00:00,23300,58785.3008,4
2438058,8038,2020-06-08 00:00:00,5215,36351.1992,6
2439251,8041,2018-07-02 00:00:00,14100,46523.8984,4
2465026,8129,2017-04-22 00:00:00,12200,35589.6992,4
2465033,8129,2017-11-18 00:00:00,9400,37781.3008,4
2501885,8260,2016-09-08 00:00:00,37435,94253.3984,3
2583113,8533,2020-01-31 00:00:00,41007,68597.6016,1
2586504,8547,2018-12-12 00:00:00,11400,18865.3008,4
2586568,8547,2021-10-31 00:00:00,30,39415.8008,4
2610717,8625,2020-08-05 00:00:00,1600,61781.1992,4
246482,846,2021-05-31 00:00:00,14.6,67471,4
246529,846,2021-10-06 00:00:00,58600,72723.7969,4
548679,1869,2020-05-11 00:00:00,24664,70605.7969,1
550922,1876,2021-11-12 00:00:00,8710,51202.8008,6
1275160,4361,2021-11-12 00:00:00,5700,66677.1016,4
1275182,4361,2021-07-10 00:00:00,8183,63309.8984,2
1302296,4448,2018-01-05 00:00:00,25143,59217.8984,1
1302640,4448,2017-06-27 00:00:00,1200,34426.8008,1
1318974,4503,2021-04-26 00:00:00,47966,70250.7031,1
1319160,4503,2019-01-28 00:00:00,19000,42125.1016,4
1341029,4580,2018-02-23 00:00:00,25000,47035.3984,4
894513,3050,2017-01-08 00:00:00,41445,74226.7969,3
894546,3050,2019-10-08 00:00:00,41445,85583,3
894556,3050,2020-08-08 00:00:00,41445,84993.6016,3
894606,3050,2018-09-25 00:00:00,5500,46834.8008,4
894852,3050,2021-04-09 00:00:00,41,77174.5,6
894971,3050,2017-04-14 00:00:00,10800,36082.1992,4
895030,3050,2018-10-31 00:00:00,14.6,45431.8984,4
895107,3050,2019-06-09 00:00:00,42200,74443.8984,4
895125,3050,2020-10-14 00:00:00,15800,55323.3008,4
912909,3112,2020-12-13 00:00:00,1584,92299.8984,6
913045,3112,2020-04-30 00:00:00,14.6,77077.7031,4
928909,3166,2017-10-08 00:00:00,2400,35340.1016,4
2383511,7859,2021-06-27 00:00:00,28200,41649.8008,4
2393067,7894,2021-09-15 00:00:00,26185,59873.6992,1
2412261,7957,2021-01-08 00:00:00,6164,36906.6016,6
2412447,7957,2018-10-07 00:00:00,12200,36733.6992,4
2438878,8041,2018-01-09 00:00:00,16128,18774.4004,1
2439066,8041,2021-04-27 00:00:00,5470,66644.3984,2
2464424,8127,2020-10-04 00:00:00,34700,86575.3984,4
2477482,8173,2017-03-31 00:00:00,14.6,72134.7969,4
2477497,8173,2018-06-30 00:00:00,14.6,21992.5996,4
2586474,8547,2019-12-05 00:00:00,4200,74837.8984,4
2610999,8625,2017-04-09 00:00:00,13600,39227.6992,4
246409,846,2019-07-30 00:00:00,11965,92382.7031,2
542093,1843,2017-09-22 00:00:00,3200,31434.0996,4
547098,1862,2019-08-26 00:00:00,6700,58505.6992,4
548689,1869,2021-03-11 00:00:00,24664,78993.2031,1
1275096,4361,2019-07-14 00:00:00,45076,110714.5,3
1295092,4423,2019-06-11 00:00:00,1277,55740.6992,6
1302360,4448,2020-03-04 00:00:00,13340,70023.6016,1
1302513,4448,2018-01-08 00:00:00,3900,52617.8984,4
1327864,4533,2021-07-08 00:00:00,10479,22434.0996,6
1352345,4616,2021-12-02 00:00:00,17170,163270.2969,1
1352380,4616,2021-02-12 00:00:00,2778.7,47877.6992,6
1384116,4715,2021-04-21 00:00:00,31600,60751.3008,4
1392974,4746,2021-12-18 00:00:00,9983,48457.3984,1
3475788,8533,2020-01-31 00:00:00,153.1,68750.7031,1
3631358,3050,2020-02-28 00:00:00,155.6,24343.8008,1
3662889,4099,2020-07-31 00:00:00,176.3,37245.3984,1
3667479,4863,2020-11-30 00:00:00,216.7,49251.8008,1
3667572,4894,2017-03-31 00:00:00,180.6,41351.6992,1
3667606,4894,2020-01-31 00:00:00,211.6,46287.5,1
3668227,4999,2021-03-31 00:00:00,171.6,25047.6992,1
3668957,5120,2020-07-31 00:00:00,94.7,32755.8008,1
3669315,5180,2020-11-30 00:00:00,150,16770.6992,1
3669536,5215,2021-07-31 00:00:00,266.1,65890.7031,1
3670854,5442,2017-06-30 00:00:00,1.2,6940.3999,4
3671763,5593,2021-12-31 00:00:00,264.9,62671.1992,1
3671899,5622,2016-07-31 00:00:00,282.7,45526.8984,1
3671942,5622,2020-02-28 00:00:00,153.2,44562.8984,1
3674211,6062,2020-06-30 00:00:00,270.8,45423.1016,1
3674619,6148,2020-07-31 00:00:00,333.9,86927.7031,1
3675317,6265,2019-12-31 00:00:00,292.5,103006.3984,1
3675367,6273,2018-09-30 00:00:00,144.7,22022.5,1
3675843,6353,2017-08-31 00:00:00,188.4,37930.1016,1
3675868,6353,2019-09-30 00:00:00,215.3,57216.6016,1
3676591,6461,2021-01-31 00:00:00,208.6,67162.2031,1
3676795,6510,2020-09-30 00:00:00,225.7,64607.6016,1
3678894,6924,2018-12-31 00:00:00,191.3,32689.8008,1
3678921,6924,2021-03-31 00:00:00,140.7,31894.4004,1
274359,940,2018-04-30 00:00:00,14.6,49433.6016,4
1453824,4949,2020-11-08 00:00:00,36239,92252.2031,3
1501668,5120,2021-07-20 00:00:00,32215,88501.7969,1
1501914,5120,2018-08-21 00:00:00,4200,43140.5,4
1524706,5196,2020-11-30 00:00:00,30,38474.6992,4
1530545,5213,2019-10-25 00:00:00,12000,29443.4004,4
1530638,5213,2021-04-04 00:00:00,21200,31827.4004,4
1531430,5215,2018-12-22 00:00:00,2560,34103.3984,4
1531524,5215,2018-01-31 00:00:00,14.6,27744.5996,4
1531565,5215,2021-06-30 00:00:00,14.6,66796.6016,4
1602839,5442,2018-12-13 00:00:00,1017,,6
1650275,5593,2021-08-07 00:00:00,4900,79395.5,4
435715,1480,2020-09-26 00:00:00,19500,40300,4
587637,2000,2021-12-08 00:00:00,3318,72941.3984,6
829331,2824,2019-03-09 00:00:00,7289,39057.3984,6
829619,2824,2019-07-06 00:00:00,5400,51390.8984,4
829637,2824,2020-12-28 00:00:00,10200,70892.7031,4
1945965,6592,2021-08-12 00:00:00,6510.7002,68621.2969,6
1962959,6649,2020-01-30 00:00:00,5700,51781.5,4
1963026,6649,2021-02-28 00:00:00,14.6,55608.1016,4
2042594,6924,2020-11-07 00:00:00,24357,53542.1992,3
2042713,6924,2020-10-07 00:00:00,4585,52692.3984,6
2044653,6930,2019-05-12 00:00:00,24193,61190.6992,1
2078098,7045,2021-01-07 00:00:00,36092,88971.5,3
2340313,7721,2021-08-12 00:00:00,3788.3,64007.6016,6
2347249,7745,2021-06-03 00:00:00,6900,33831.8984,4
2349824,7753,2017-05-12 00:00:00,2153.8,25512.4004,6
2349833,7753,2018-02-12 00:00:00,2153.8,21132.9004,6
2349891,7753,2016-12-27 00:00:00,12548,78017,2
2350071,7753,2021-05-31 00:00:00,14.6,42814.8008,4
2350105,7753,2017-12-30 00:00:00,5300,29860.0996,1
3604958,2262,2020-11-30 00:00:00,191,62500.8008,1
3626847,2912,2021-12-31 00:00:00,271.6,58694.1992,1
89848,303,2020-08-05 00:00:00,15405,57130.8008,1
516482,1766,2019-12-09 00:00:00,43,14397.5996,6
516858,1766,2020-12-16 00:00:00,15300,32138.1992,4
1777838,6030,2020-04-08 00:00:00,1200,82232,4
1778024,6030,2020-06-04 00:00:00,5700,44624.6992,1
1787222,6062,2020-05-11 00:00:00,5300,66468.7031,4
1814717,6148,2020-03-18 00:00:00,2500,77606.2031,4
1850368,6265,2020-05-11 00:00:00,11561,55774.1992,1
1853133,6273,2020-05-31 00:00:00,14.6,36475.3008,4
1853190,6273,2019-09-03 00:00:00,32200,52737.8008,4
1876221,6353,2019-07-05 00:00:00,586,48975.5,6
1876280,6353,2018-06-10 00:00:00,5984,10899,6
1876586,6353,2020-03-10 00:00:00,15800,29606.3008,4
1907549,6461,2021-03-27 00:00:00,6600,31867.4004,4
3552565,666,2019-08-31 00:00:00,181.6,43995.1992,1
3554095,718,2020-04-30 00:00:00,91.4,29547.5,1
67923,226,2020-02-23 00:00:00,1000,1000,1
634291,2167,2018-11-12 00:00:00,5922,48557.1016,6
634512,2167,2021-04-30 00:00:00,14.6,82187.8984,4
634579,2167,2021-07-13 00:00:00,900,85556.1016,1
651580,2227,2018-09-22 00:00:00,4100,85606.6016,4
947454,3229,2020-07-11 00:00:00,6411,53907.6992,6
2747130,9093,2018-07-07 00:00:00,18942,62672.8008,1
2747359,9093,2019-08-12 00:00:00,3155,52790.8984,6
2788973,9235,2021-01-22 00:00:00,3480,25534.1992,4
2789023,9235,2019-12-31 00:00:00,14.6,34900.3984,4
2798138,9265,2019-01-02 00:00:00,5400,79116.5,4
2798145,9265,2020-01-22 00:00:00,7800,42956.8984,4
2798324,9265,2021-04-09 00:00:00,14400,53203.8984,1
2833883,9377,2020-02-07 00:00:00,2758,74799.6016,6
2847299,9422,2021-03-31 00:00:00,14.6,29780,4
2963789,9814,2020-04-08 00:00:00,32000,63769.5,4
2976422,9859,2021-08-12 00:00:00,5010.5,53379.6016,6
2979083,9869,2021-07-13 00:00:00,22184,91608.6016,1
2979210,9869,2020-02-06 00:00:00,2498,58251.1992,6
3036234,10065,2019-08-27 00:00:00,27100,51478.8984,4
3039534,10079,2018-09-19 00:00:00,30077,91844.5,1
3039849,10079,2016-06-05 00:00:00,6300,32592.4004,4
3039925,10079,2021-11-06 00:00:00,46900,47857.5,4
196552,666,2020-05-07 00:00:00,1800,50398.8984,4
211380,718,2020-01-10 00:00:00,46782,80188.6016,1
211634,718,2020-10-31 00:00:00,14.6,21691.8008,4
232292,790,2020-01-14 00:00:00,2100,6806.6001,5
1072386,3664,2020-10-31 00:00:00,14.6,72807.7969,4
435622,1480,2021-09-28 00:00:00,6040,83892.5,2
587627,2000,2021-02-08 00:00:00,3318,49353.8984,6
587754,2000,2021-04-30 00:00:00,14.6,46635.8008,4
829324,2824,2018-08-09 00:00:00,7289,33703.1016,6
1920892,6510,2020-09-13 00:00:00,38010,101282.8984,1
1921019,6510,2020-02-28 00:00:00,14.6,47331,4
2343649,7733,2019-10-14 00:00:00,42791,101873.7031,3
2343763,7733,2021-01-25 00:00:00,2100,52489,4
2347199,7745,2020-07-02 00:00:00,22101,31791.6992,2
2349951,7753,2019-01-20 00:00:00,7800,53827,4
2350164,7753,2021-06-12 00:00:00,4800,34009.8008,4
2363934,7795,2019-04-08 00:00:00,6800,63763.1016,4
3603709,2227,2019-11-30 00:00:00,71.1,44735.3008,1
947404,3229,2020-05-08 00:00:00,6828,28594.0996,6
2699136,8931,2021-06-19 00:00:00,6900,32203.5996,1
2747171,9093,2021-12-07 00:00:00,28413,73633.3984,1
2747366,9093,2020-03-12 00:00:00,3155,55906.1016,6
2747502,9093,2018-10-31 00:00:00,14.6,56447.8984,4
2789077,9235,2021-01-09 00:00:00,6600,36549.1992,4
2797795,9265,2018-11-14 00:00:00,15146,113995,1
2798225,9265,2019-09-30 00:00:00,14.6,78207.2969,4
2820406,9337,2018-12-11 00:00:00,6600,33092,4
2833775,9377,2020-04-23 00:00:00,22303,85668.5,1
2833785,9377,2020-03-13 00:00:00,32123,59573.3984,1
2834057,9377,2020-06-30 00:00:00,14.6,89138,4
2847104,9422,2020-05-12 00:00:00,7182.5,44426.8984,6
2872144,9504,2020-01-04 00:00:00,3000,39707.1016,5
2872181,9504,2019-11-30 00:00:00,14.6,34165.3008,4
2956634,9790,2021-03-28 00:00:00,19800,45625.6992,1
2963587,9814,2021-08-25 00:00:00,10884,92841.5,1
2963808,9814,2021-08-31 00:00:00,6800,86840.2031,4
3036221,10065,2021-05-31 00:00:00,14.6,79399.6016,4
3039835,10079,2020-10-31 00:00:00,14.6,22186.8008,4
3039842,10079,2021-05-31 00:00:00,14.6,55880.8984,4
498241,1698,2021-05-12 00:00:00,3943,56759.1016,6
516533,1766,2019-03-06 00:00:00,49,30096.4004,6
1787187,6062,2020-06-07 00:00:00,56068,88872.2031,3
1787335,6062,2021-01-26 00:00:00,1500,23043,4
1814543,6148,2017-09-13 00:00:00,23038,52970.6992,1
1814736,6148,2021-10-13 00:00:00,2500,105112.7969,4
1814949,6148,2021-01-05 00:00:00,12400,89878.2969,4
1817744,6157,2021-07-25 00:00:00,7038,77494,1
1850370,6265,2020-01-27 00:00:00,13851,74392.7969,1
1850563,6265,2021-02-28 00:00:00,14.6,19153.4004,4
1852952,6273,2019-12-25 00:00:00,3100,63831.8984,4
1852969,6273,2021-05-22 00:00:00,4000,62965.5,4
1876533,6353,2020-10-31 00:00:00,14.6,55960,4
1879415,6363,2018-03-11 00:00:00,11720,51867.6992,1
1879489,6363,2018-05-12 00:00:00,1459,51910.8008,6
1907469,6461,2020-07-12 00:00:00,4192.5,107770.5,6
3561599,940,2019-05-31 00:00:00,368.2,94985.5,1
246507,846,2020-05-03 00:00:00,10900,30669.3008,1
246520,846,2021-04-28 00:00:00,14600,83733,4
246522,846,2021-06-27 00:00:00,8600,52617.5,1
542023,1843,2017-07-31 00:00:00,14.6,22738,4
547251,1862,2018-09-12 00:00:00,36200,61859.1016,4
1295229,4423,2019-01-22 00:00:00,1500,26669.5996,4
1302303,4448,2018-05-26 00:00:00,45721,79068.6016,1
1302477,4448,2021-06-29 00:00:00,9895,63285.3008,2
1340893,4580,2018-11-23 00:00:00,9315,72941.2969,2
1341086,4580,2021-12-04 00:00:00,40100,59294.8984,4
1352353,4616,2021-02-17 00:00:00,9785,57662.6992,1
1384121,4715,2021-08-19 00:00:00,41500,55810.8008,4
3476354,8625,2021-01-31 00:00:00,108.1,30657.8008,1
3651236,3664,2020-06-30 00:00:00,294.4,41608.3008,1
3664075,4354,2021-11-30 00:00:00,261.5,54987.6992,1
3664840,4448,2018-05-31 00:00:00,185.2,79253.7031,1
649005,2218,2021-06-05 00:00:00,17200,109902,4
651554,2227,2021-07-24 00:00:00,30162,113746.3984,1
651594,2227,2019-11-12 00:00:00,3873.7,12226.2998,6
651792,2227,2018-12-31 00:00:00,30,40871.3984,4
662708,2262,2021-05-10 00:00:00,13179,94135.2969,1
662723,2262,2021-03-06 00:00:00,9000,47796,4
2698850,8931,2020-07-02 00:00:00,42453,88665.6016,1
2747387,9093,2021-12-12 00:00:00,3155,58710.3984,6
2797885,9265,2016-10-08 00:00:00,3800,26941.4004,4
2797944,9265,2021-09-11 00:00:00,3900,44806.3984,4
2798004,9265,2020-09-05 00:00:00,9493,95510.2031,6
2820420,9337,2017-01-20 00:00:00,7800,13744.2002,4
2820474,9337,2021-11-10 00:00:00,5400,48879.6016,4
2833831,9377,2019-10-02 00:00:00,4200,48281.5,4
2834048,9377,2019-09-30 00:00:00,14.6,40954.5,4
2847266,9422,2020-03-31 00:00:00,9600,46310.1992,4
2868175,9491,2019-09-13 00:00:00,43825,79964,3
2868261,9491,2020-11-07 00:00:00,4704,19185.8008,6
2872051,9504,2020-02-05 00:00:00,37085,58668.8984,3
2963655,9814,2019-03-24 00:00:00,24405,28678.9004,2
2976594,9859,2020-08-04 00:00:00,3000,46347,5
246464,846,2019-11-30 00:00:00,14.6,47467.6016,4
547272,1862,2020-06-03 00:00:00,4800,53674.3984,1
548839,1869,2021-10-02 00:00:00,26300,63046.6016,4
1295052,4423,2020-02-12 00:00:00,2051,14306.7002,6
1295102,4423,2020-04-11 00:00:00,1277,20356,6
1302626,4448,2021-11-30 00:00:00,14.6,78836.7969,4
1304859,4456,2020-08-07 00:00:00,18104,74140,1
1318988,4503,2018-04-08 00:00:00,2100,79221.7031,4
1319122,4503,2020-02-28 00:00:00,14.6,42567.8984,4
1340686,4580,2017-08-27 00:00:00,500,500,1
1341995,4585,2021-08-07 00:00:00,13609,48678.8984,1
1352344,4616,2021-03-03 00:00:00,26722,68490.7031,1
1383951,4715,2021-03-09 00:00:00,45859,82547.7969,3
1384087,4715,2021-02-28 00:00:00,14.6,47488.8008,4
3475573,8492,2021-06-30 00:00:00,197.6,48468.8008,1
3478633,9093,2017-06-30 00:00:00,91,12896.2002,1
3637183,3229,2020-08-31 00:00:00,255.2,59238,1
3664111,4361,2020-02-28 00:00:00,344.2,87951.2969,1
3664861,4448,2020-02-28 00:00:00,219.1,56698.1992,1
3667475,4863,2020-07-31 00:00:00,347.3,80067.7031,1
3670911,5442,2021-04-30 00:00:00,166.6,22919.5,1
3673663,5944,2021-07-31 00:00:00,243.2,57680.8008,1
3674225,6062,2021-08-31 00:00:00,204.4,52275.3984,1
3675881,6353,2020-10-31 00:00:00,212.8,55974.6016,1
3676794,6510,2020-08-31 00:00:00,132.6,39295.3008,1
3676809,6510,2021-11-30 00:00:00,290.6,57229.1992,1
3679143,6950,2021-05-31 00:00:00,236.6,51382.5,1
3682834,9814,2021-07-31 00:00:00,298.5,85636.5,1
602639,2051,2021-12-21 00:00:00,62000,71187.7031,4
610829,2080,2021-09-12 00:00:00,13628,78271.7969,6
619807,2116,2021-09-11 00:00:00,3407,33782.6992,6
627287,2143,2019-01-13 00:00:00,700,700,1
627305,2143,2020-06-13 00:00:00,33669,56114.3008,1
627391,2143,2021-08-12 00:00:00,1985,29036.4004,6
627441,2143,2019-06-30 00:00:00,14.6,67312.7969,4
630641,2153,2020-03-13 00:00:00,10303,23109.4004,6
894749,3050,2018-09-08 00:00:00,119,87791.7969,6
913031,3112,2019-02-28 00:00:00,14.6,63323.5,4
2383475,7859,2021-02-10 00:00:00,5300,58681.3984,4
2383482,7859,2021-09-14 00:00:00,4900,98830.5,4
2384005,7861,2019-07-08 00:00:00,8400,34157.6992,6
2384141,7861,2018-11-13 00:00:00,131,27717,6
2393081,7894,2019-10-11 00:00:00,4500,52591.6016,4
2393267,7894,2020-12-31 00:00:00,14.6,45718.6992,4
2412121,7957,2019-08-16 00:00:00,5624,18934.0996,1
2412314,7957,2021-06-05 00:00:00,6055,19224.0996,6
2412381,7957,2019-03-06 00:00:00,8700,54352.8008,4
30064,97,2021-10-07 00:00:00,15,48151.5,6
40469,132,2020-06-12 00:00:00,7370.2002,16436.0996,6
40605,132,2019-07-10 00:00:00,30800,56951,4
791557,2699,2021-06-19 00:00:00,3500,59328.8984,4
829505,2824,2019-02-25 00:00:00,3960,34221.1992,4
1920934,6510,2020-03-08 00:00:00,4000,50047,4
