AccountID,StatementFrequency,OpenedDate
3967,Monthly,2019-09-22
3968,Monthly,2019-01-01
3969,Monthly,2016-06-20
3970,Monthly,2018-11-28
3971,Monthly,2020-03-13
3972,Monthly,2016-10-11
3973,Monthly,2018-11-27
3974,Monthly,2019-03-08
3975,Monthly,2017-10-02
3976,Monthly,2019-04-15
3977,Monthly,2016-09-25
3978,Monthly,2018-02-18
3979,Monthly,2019-02-14
3980,Monthly,2016-04-03
3981,Monthly,2018-01-15
3982,Monthly,2016-07-27
3983,Monthly,2016-02-04
3984,Monthly,2019-12-14
3985,Monthly,2020-07-13
3986,Monthly,2020-06-20
3987,Monthly,2020-09-14
3988,Monthly,2020-05-04
3989,Monthly,2018-03-11
3990,Monthly,2020-02-04
3991,Monthly,2019-12-28
3992,Monthly,2020-12-16
3993,Monthly,2019-01-24
3994,Monthly,2019-03-14
3995,Monthly,2018-08-27
3996,Monthly,2020-06-22
3997,Monthly,2017-01-13
3998,Monthly,2019-04-20
3999,Monthly,2016-05-06
4000,Monthly,2016-08-02
4001,Monthly,2018-02-04
4003,Monthly,2020-08-22
4008,Monthly,2019-03-23
4009,Monthly,2017-02-20
4010,Monthly,2019-08-19
4013,Issuance After Transaction,2016-10-08
4014,Issuance After Transaction,2018-05-15
4026,Monthly,2020-02-06
4033,Monthly,2019-11-19
4034,Monthly,2016-01-18
4035,Monthly,2016-07-25
4047,Weekly,2018-09-29
4052,Weekly,2020-01-25
4055,Monthly,2016-01-24
4059,Monthly,2016-10-08
4066,Monthly,2017-05-24
4069,Monthly,2019-11-17
4071,Monthly,2019-08-03
4078,Monthly,2016-01-30
4079,Monthly,2016-11-03
4081,Monthly,2018-07-22
4082,Monthly,2017-11-08
4086,Monthly,2019-07-17
4088,Monthly,2019-03-01
4090,Monthly,2019-10-11
4091,Monthly,2020-08-04
4092,Monthly,2019-03-13
4093,Monthly,2016-03-25
4099,Monthly,2019-05-26
4102,Monthly,2019-11-13
4103,Monthly,2018-01-25
4105,Monthly,2018-05-08
4109,Monthly,2018-02-09
4116,Monthly,2020-10-05
4119,Monthly,2016-10-18
4121,Monthly,2018-06-08
4127,Monthly,2019-05-03
4128,Monthly,2020-09-26
4130,Monthly,2020-06-01
4131,Monthly,2017-08-19
4132,Monthly,2020-10-02
4134,Monthly,2016-03-03
4140,Monthly,2020-12-05
4143,Monthly,2020-10-07
4144,Monthly,2019-08-19
4150,Monthly,2020-07-05
4156,Monthly,2020-06-27
4158,Monthly,2020-09-04
4159,Monthly,2016-07-09
4161,Monthly,2018-02-23
4171,Monthly,2016-06-12
4173,Monthly,2016-11-08
4186,Monthly,2019-08-25
4190,Monthly,2018-10-04
4195,Monthly,2017-05-21
4204,Monthly,2019-01-29
4208,Monthly,2020-04-08
4214,Monthly,2019-03-21
4225,Monthly,2016-05-18
4237,Monthly,2016-11-29
4240,Monthly,2016-02-08
4245,Monthly,2017-05-02
4253,Monthly,2019-01-16
4254,Monthly,2016-05-04
4255,Weekly,2016-11-08
4258,Monthly,2018-08-26
4259,Monthly,2017-04-08
4260,Monthly,2016-10-14
4263,Monthly,2018-07-17
4264,Monthly,2016-12-07
4266,Monthly,2020-02-05
4268,Monthly,2020-02-20
4269,Monthly,2018-12-24
4273,Monthly,2019-03-11
4276,Monthly,2017-07-09
4283,Monthly,2017-10-16
4286,Monthly,2019-11-11
4287,Monthly,2016-10-17
4293,Issuance After Transaction,2019-02-04
4296,Monthly,2016-01-28
4301,Monthly,2020-06-26
4309,Weekly,2020-06-25
4318,Weekly,2016-04-13
4320,Monthly,2019-07-23
4321,Monthly,2016-04-18
4328,Monthly,2017-06-17
4329,Monthly,2017-02-17
4330,Monthly,2018-07-05
4332,Monthly,2020-12-23
4336,Monthly,2020-07-08
4337,Monthly,2016-11-16
4342,Monthly,2019-04-29
4343,Monthly,2016-11-22
4346,Monthly,2019-03-15
4347,Monthly,2016-03-27
4349,Monthly,2019-09-16
4350,Monthly,2016-04-04
4352,Monthly,2016-07-05
4354,Monthly,2020-01-08
4355,Monthly,2016-02-21
4356,Monthly,2017-01-26
4358,Monthly,2020-02-12
4361,Monthly,2019-03-11
4368,Monthly,2018-01-16
4375,Monthly,2019-10-28
4377,Monthly,2016-04-24
4379,Monthly,2019-06-28
4383,Monthly,2019-11-10
4385,Monthly,2016-11-23
4386,Weekly,2020-11-29
4389,Monthly,2019-07-28
4405,Monthly,2019-09-08
4408,Weekly,2017-04-11
4413,Weekly,2017-01-15
4414,Monthly,2016-09-10
4415,Monthly,2018-07-05
4416,Monthly,2017-02-12
4418,Monthly,2017-02-09
4423,Monthly,2018-04-26
4424,Monthly,2019-01-29
4427,Monthly,2016-06-07
4434,Monthly,2017-12-09
4437,Monthly,2016-09-24
4438,Monthly,2019-08-04
4439,Monthly,2018-12-25
4442,Monthly,2019-08-08
4445,Monthly,2020-08-07
4447,Monthly,2019-06-16
4448,Monthly,2016-06-02
4454,Monthly,2019-12-21
4456,Monthly,2019-09-03
4458,Monthly,2019-04-23
4462,Weekly,2018-12-27
4463,Monthly,2016-09-03
4467,Weekly,2020-04-13
4470,Monthly,2016-11-01
4471,Weekly,2020-06-09
4473,Monthly,2018-10-09
4475,Monthly,2020-04-16
4476,Monthly,2017-11-10
4478,Monthly,2016-07-23
4480,Monthly,2019-08-19
4484,Monthly,2016-02-03
4488,Monthly,2019-04-24
4493,Issuance After Transaction,2019-10-15
4503,Monthly,2018-01-03
4511,Monthly,2016-09-26
4514,Monthly,2016-12-18
4519,Monthly,2017-06-08
4526,Monthly,2016-11-29
4527,Monthly,2020-06-01
4533,Monthly,2020-08-03
4534,Monthly,2020-01-18
4537,Weekly,2019-07-18
4538,Monthly,2018-05-07
4543,Monthly,2016-10-08
4550,Monthly,2020-02-06
4576,Monthly,2016-06-05
4580,Monthly,2017-08-27
4585,Monthly,2019-06-08
4588,Monthly,2019-08-27
4589,Monthly,2018-05-22
4596,Monthly,2016-03-09
4616,Monthly,2020-09-24
4618,Monthly,2019-07-21
4626,Monthly,2019-06-15
4631,Issuance After Transaction,2019-12-12
4650,Monthly,2018-10-15
4659,Monthly,2016-10-08
4660,Monthly,2020-01-03
4681,Monthly,2018-08-08
4715,Monthly,2019-10-28
4725,Monthly,2020-04-14
4727,Monthly,2018-02-13
4729,Monthly,2020-05-23
4743,Monthly,2016-05-05
4746,Monthly,2020-02-21
4753,Monthly,2019-11-07
4768,Monthly,2019-06-17
4774,Monthly,2017-01-14
4784,Monthly,2020-08-08
4794,Monthly,2019-12-18
4803,Monthly,2019-06-08
4825,Monthly,2017-06-04
4851,Monthly,2019-02-04
4852,Monthly,2018-04-13
4858,Monthly,2020-06-21
4863,Monthly,2019-03-12
4894,Monthly,2016-06-20
4907,Monthly,2017-02-06
4937,Monthly,2016-02-20
4948,Monthly,2018-07-29
4949,Monthly,2019-10-14
4969,Weekly,2019-08-19
4981,Monthly,2019-01-22
4994,Weekly,2019-01-11
4995,Weekly,2017-08-01
4999,Monthly,2019-02-12
5001,Monthly,2018-12-15
5011,Monthly,2016-08-25
5024,Monthly,2018-08-20
5033,Monthly,2018-08-03
5063,Monthly,2018-10-11
5065,Monthly,2016-01-24
5066,Weekly,2018-08-27
5072,Monthly,2019-04-12
5092,Monthly,2016-12-21
5118,Monthly,2018-08-05
5120,Monthly,2016-06-21
5125,Monthly,2018-09-14
5126,Monthly,2018-04-03
5129,Monthly,2016-06-08
5133,Weekly,2019-12-08
5164,Monthly,2020-05-13
5180,Monthly,2020-02-24
5181,Monthly,2019-02-03
5194,Issuance After Transaction,2018-05-05
5196,Weekly,2020-06-29
5213,Monthly,2018-08-18
5215,Monthly,2016-07-01
5228,Issuance After Transaction,2016-06-23
5250,Weekly,2019-07-20
5256,Issuance After Transaction,2016-10-25
5263,Monthly,2018-07-14
5267,Monthly,2019-01-12
5269,Monthly,2019-07-04
5270,Monthly,2016-01-13
5283,Monthly,2020-09-18
5290,Monthly,2020-07-21
5305,Monthly,2019-09-16
5313,Monthly,2016-04-29
5317,Monthly,2019-10-20
5343,Monthly,2016-06-08
5357,Monthly,2017-12-18
5358,Monthly,2018-05-18
5362,Weekly,2019-09-06
5366,Monthly,2016-08-09
5369,Monthly,2016-02-25
5372,Monthly,2016-05-08
5385,Weekly,2016-05-21
5387,Monthly,2016-10-05
5395,Monthly,2019-04-26
5422,Monthly,2017-10-22
5423,Monthly,2016-05-02
5428,Monthly,2016-04-14
5429,Monthly,2018-09-22
5442,Monthly,2016-03-22
5445,Monthly,2020-02-19
5472,Monthly,2016-05-04
5477,Monthly,2018-12-17
5481,Monthly,2016-08-16
5483,Monthly,2016-03-28
5505,Monthly,2019-04-26
5541,Monthly,2018-03-24
5546,Monthly,2016-05-28
5572,Monthly,2020-08-11
5574,Weekly,2017-07-14
5591,Monthly,2019-03-16
5593,Monthly,2019-02-27
5602,Issuance After Transaction,2019-07-10
5622,Monthly,2016-02-08
5628,Monthly,2017-06-17
5632,Weekly,2017-11-15
5648,Monthly,2020-06-13
5650,Issuance After Transaction,2018-01-08
5661,Monthly,2018-12-20
5692,Monthly,2019-02-25
5698,Monthly,2020-09-04
5700,Monthly,2016-07-20
5708,Weekly,2020-10-12
5724,Issuance After Transaction,2018-04-19
5726,Issuance After Transaction,2019-04-19
5735,Monthly,2018-01-25
5740,Monthly,2016-04-16
5742,Issuance After Transaction,2018-07-05
5758,Monthly,2020-07-28
5767,Monthly,2016-06-16
5774,Monthly,2018-06-08
5794,Monthly,2018-07-14
5817,Issuance After Transaction,2019-12-10
5837,Monthly,2019-07-18
5868,Monthly,2016-02-02
5870,Monthly,2020-09-17
5878,Monthly,2019-11-19
5891,Monthly,2016-01-25
5912,Monthly,2019-10-25
5927,Monthly,2016-11-26
5944,Monthly,2020-06-06
5952,Monthly,2016-09-07
5984,Monthly,2016-11-11
5991,Monthly,2016-11-21
6030,Monthly,2016-08-24
6034,Weekly,2016-03-19
6040,Monthly,2016-04-22
6051,Monthly,2016-08-28
6061,Monthly,2020-03-08
6062,Monthly,2019-08-28
6064,Monthly,2020-01-11
6075,Monthly,2019-09-15
6083,Weekly,2019-09-19
6097,Monthly,2020-06-15
6118,Weekly,2017-03-07
6138,Monthly,2020-01-22
6148,Monthly,2016-12-27
6157,Monthly,2019-11-11
6158,Monthly,2019-05-13
6226,Weekly,2016-07-26
6265,Monthly,2019-11-01
6273,Monthly,2016-07-21
6281,Monthly,2016-06-08
6289,Monthly,2018-04-05
6306,Monthly,2020-03-04
6321,Monthly,2017-09-10
6353,Monthly,2016-11-26
6358,Monthly,2018-05-27
6363,Monthly,2016-08-01
6397,Monthly,2018-03-15
6400,Issuance After Transaction,2018-10-09
6425,Monthly,2016-03-29
6434,Monthly,2018-05-08
6440,Monthly,2019-11-01
6453,Monthly,2019-07-27
6461,Monthly,2019-07-17
6463,Monthly,2018-09-11
6472,Monthly,2017-02-08
6473,Monthly,2016-01-26
6495,Monthly,2019-07-23
6505,Monthly,2020-09-13
6510,Monthly,2019-12-18
6511,Monthly,2017-06-10
6512,Weekly,2019-02-03
6555,Weekly,2016-03-05
6592,Monthly,2019-10-20
6602,Monthly,2020-08-04
6609,Monthly,2018-03-27
6636,Weekly,2016-08-04
6649,Monthly,2018-07-08
6678,Monthly,2019-01-03
6686,Monthly,2019-02-10
6688,Monthly,2019-06-25
6699,Monthly,2019-06-08
6701,Weekly,2016-03-15
6706,Monthly,2019-12-28
6715,Weekly,2016-09-15
6738,Monthly,2017-07-28
6792,Monthly,2019-05-11
6806,Monthly,2016-11-26
6856,Monthly,2018-08-19
6866,Monthly,2020-10-02
6872,Monthly,2018-09-02
6897,Monthly,2016-04-23
6902,Monthly,2019-10-22
6910,Monthly,2018-04-04
6922,Weekly,2020-05-12
6924,Monthly,2017-06-01
6927,Weekly,2018-12-08
6930,Monthly,2016-09-08
6950,Monthly,2019-10-12
6985,Monthly,2018-07-27
7011,Monthly,2016-10-08
7033,Monthly,2019-07-03
7045,Monthly,2019-12-26
7049,Monthly,2020-10-12
7052,Issuance After Transaction,2020-07-17
7082,Monthly,2019-09-06
7099,Monthly,2019-08-20
7101,Monthly,2019-07-06
7123,Issuance After Transaction,2016-04-14
7133,Monthly,2016-09-17
7136,Weekly,2018-04-09
7156,Monthly,2020-09-11
7176,Monthly,2019-12-07
7180,Weekly,2020-06-12
7181,Issuance After Transaction,2019-07-02
7184,Monthly,2018-06-19
7190,Monthly,2016-09-06
7203,Monthly,2016-03-26
7231,Monthly,2016-03-14
7240,Monthly,2019-04-23
7262,Monthly,2019-08-30
7274,Monthly,2020-09-28
7401,Monthly,2016-02-26
7418,Monthly,2018-04-07
7424,Monthly,2019-07-28
7437,Weekly,2020-08-08
7445,Monthly,2016-03-18
7449,Monthly,2016-11-24
7454,Monthly,2016-04-19
7465,Weekly,2019-12-19
7485,Monthly,2016-07-28
7487,Monthly,2018-10-01
7520,Monthly,2019-03-29
7523,Monthly,2017-08-29
7542,Monthly,2019-05-16
7546,Monthly,2017-09-03
7559,Monthly,2020-05-24
7562,Weekly,2018-01-17
7565,Monthly,2019-04-02
7594,Monthly,2019-02-16
7606,Monthly,2018-03-15
7607,Monthly,2016-09-05
7614,Monthly,2018-02-08
7618,Weekly,2018-06-13
7632,Monthly,2019-09-22
7636,Monthly,2019-10-08
7637,Monthly,2019-08-19
7674,Monthly,2019-07-21
7713,Weekly,2019-05-25
7721,Monthly,2020-07-03
7733,Weekly,2019-07-08
7745,Monthly,2019-11-29
7753,Monthly,2016-02-08
7765,Weekly,2017-07-10
7769,Monthly,2016-10-03
7774,Issuance After Transaction,2016-09-14
7795,Monthly,2018-01-05
7815,Weekly,2018-04-09
7819,Monthly,2016-08-01
7824,Monthly,2017-05-17
7828,Monthly,2019-01-05
7844,Monthly,2016-11-26
7857,Monthly,2016-08-04
7859,Monthly,2018-03-14
7861,Monthly,2018-04-22
7890,Monthly,2019-03-26
7894,Monthly,2019-04-09
7907,Monthly,2019-07-27
7926,Weekly,2019-06-09
7944,Monthly,2016-12-27
7957,Monthly,2018-09-07
7965,Monthly,2016-11-08
7966,Monthly,2019-12-27
7990,Monthly,2019-08-30
7997,Monthly,2019-04-25
8026,Monthly,2020-03-23
8027,Weekly,2016-07-07
8038,Monthly,2019-08-17
8039,Monthly,2018-12-17
8041,Monthly,2016-10-10
8051,Weekly,2016-02-07
8073,Issuance After Transaction,2016-09-03
8085,Monthly,2019-04-08
8092,Monthly,2018-01-11
8094,Monthly,2019-11-24
8114,Monthly,2018-10-14
8127,Monthly,2017-10-13
8129,Monthly,2016-06-26
8132,Weekly,2016-04-17
8149,Issuance After Transaction,2020-05-14
8153,Monthly,2020-07-02
8158,Weekly,2019-06-16
8159,Monthly,2018-02-08
8169,Monthly,2018-11-28
8173,Monthly,2016-07-05
8212,Issuance After Transaction,2016-08-21
8225,Monthly,2019-12-07
8260,Monthly,2016-03-24
8261,Monthly,2016-05-12
8268,Monthly,2019-09-19
8316,Monthly,2017-06-04
8320,Monthly,2020-01-19
8321,Monthly,2016-04-12
8327,Weekly,2018-08-08
8330,Monthly,2016-03-28
8341,Monthly,2019-12-27
8377,Monthly,2016-11-20
8381,Monthly,2019-09-17
8405,Monthly,2017-05-10
8411,Monthly,2017-12-02
8475,Monthly,2016-09-08
8489,Monthly,2016-09-18
8492,Monthly,2017-06-29
8505,Monthly,2020-03-20
8519,Monthly,2016-04-02
8523,Monthly,2019-11-25
8533,Monthly,2018-10-10
8547,Weekly,2018-07-17
8558,Issuance After Transaction,2017-02-27
8564,Monthly,2016-09-12
8566,Monthly,2016-10-08
8625,Monthly,2016-11-10
8628,Issuance After Transaction,2019-10-15
8639,Monthly,2020-08-22
8645,Monthly,2020-06-23
8680,Monthly,2019-02-12
8688,Monthly,2019-11-22
8713,Monthly,2020-05-18
8742,Monthly,2020-01-28
8759,Monthly,2016-09-18
8772,Monthly,2019-05-16
8776,Monthly,2017-08-24
8784,Monthly,2019-10-16
8856,Monthly,2017-12-18
8896,Issuance After Transaction,2019-05-02
8899,Weekly,2017-09-05
8919,Monthly,2020-07-03
8926,Monthly,2020-03-21
8931,Weekly,2019-01-01
8934,Monthly,2016-06-06
8957,Monthly,2016-11-13
8972,Monthly,2019-05-21
8982,Monthly,2016-09-25
8998,Monthly,2018-05-24
9006,Weekly,2017-09-02
9017,Monthly,2018-11-22
9024,Monthly,2019-01-05
9030,Monthly,2018-01-21
9031,Monthly,2020-01-15
9034,Monthly,2016-06-28
9037,Monthly,2019-10-22
9041,Monthly,2016-08-03
9051,Weekly,2019-01-17
9052,Issuance After Transaction,2018-08-30
9093,Monthly,2016-06-16
9104,Monthly,2017-01-21
9138,Monthly,2019-07-18
9140,Monthly,2020-08-18
9153,Monthly,2019-12-12
9156,Monthly,2020-09-14
9159,Monthly,2019-08-02
9167,Monthly,2020-04-02
9179,Monthly,2020-01-21
9188,Monthly,2016-02-08
9192,Monthly,2017-08-16
9199,Monthly,2019-05-15
9201,Monthly,2019-10-28
9203,Monthly,2016-02-27
9208,Monthly,2020-05-24
9225,Monthly,2019-01-01
9227,Monthly,2020-11-04
9235,Monthly,2018-06-24
9236,Monthly,2016-08-18
9241,Monthly,2019-09-25
9242,Monthly,2019-03-15
9263,Monthly,2019-06-04
9265,Monthly,2016-02-04
9307,Monthly,2016-01-24
9333,Monthly,2019-11-08
9337,Monthly,2016-09-13
9353,Monthly,2018-11-03
9377,Monthly,2018-09-17
9403,Weekly,2016-03-27
9422,Monthly,2019-03-06
9424,Monthly,2019-12-30
9433,Monthly,2020-08-14
9455,Monthly,2019-11-03
9472,Weekly,2016-07-06
9484,Monthly,2020-04-26
9491,Weekly,2019-08-08
9493,Monthly,2018-04-02
9494,Monthly,2019-05-10
9504,Monthly,2019-01-29
9510,Monthly,2019-06-09
9513,Monthly,2019-05-12
9528,Monthly,2019-11-07
9548,Monthly,2019-06-07
9549,Monthly,2020-01-17
9560,Monthly,2020-07-13
9583,Weekly,2017-05-22
9591,Monthly,2016-05-20
9627,Issuance After Transaction,2017-07-22
9631,Monthly,2019-06-25
9633,Monthly,2019-01-08
9635,Monthly,2016-01-05
9640,Monthly,2016-03-13
9645,Monthly,2019-01-23
9646,Weekly,2019-07-30
9656,Monthly,2016-11-14
9673,Monthly,2020-06-07
9677,Monthly,2019-10-13
9703,Monthly,2016-07-15
9707,Monthly,2016-04-24
9730,Monthly,2020-01-01
9731,Issuance After Transaction,2017-12-01
9750,Monthly,2017-05-16
9790,Monthly,2018-11-09
9814,Weekly,2018-01-19
9826,Monthly,2019-08-23
9828,Monthly,2016-05-20
9833,Monthly,2016-07-24
9859,Monthly,2019-07-08
9869,Monthly,2016-08-21
9883,Monthly,2016-03-19
9897,Monthly,2018-03-04
9928,Monthly,2018-11-09
10001,Monthly,2018-05-28
10005,Monthly,2020-11-29
10018,Monthly,2018-07-23
10019,Monthly,2018-06-15
10022,Monthly,2020-05-07
10036,Monthly,2016-09-13
10049,Monthly,2019-03-28
10063,Weekly,2019-10-13
10065,Monthly,2019-03-30
10068,Monthly,2020-04-02
10079,Monthly,2016-05-06
10093,Weekly,2017-07-01
10105,Monthly,2016-04-28
10131,Monthly,2016-11-27
10134,Monthly,2020-04-26
10148,Monthly,2020-01-13
10152,Monthly,2020-09-28
10202,Monthly,2019-07-08
10215,Monthly,2019-04-12
10220,Monthly,2019-08-26
10227,Issuance After Transaction,2016-09-27
10233,Monthly,2019-02-21
10243,Monthly,2020-09-03
10257,Monthly,2020-05-01
10266,Monthly,2016-06-10
10280,Monthly,2019-12-01
10297,Monthly,2019-01-19
10320,Monthly,2016-07-11
10343,Monthly,2020-05-22
10345,Monthly,2019-04-07
10351,Monthly,2018-05-04
10361,Monthly,2019-06-21
10364,Monthly,2016-01-17
10365,Monthly,2018-09-02
10404,Monthly,2019-12-30
10411,Issuance After Transaction,2018-11-23
10436,Monthly,2019-03-21
10439,Monthly,2016-11-21
10440,Monthly,2016-09-13
10445,Monthly,2019-05-29
10451,Monthly,2016-08-29
10478,Weekly,2019-02-24
10493,Monthly,2020-01-09
10520,Issuance After Transaction,2018-10-24
10558,Monthly,2019-02-01
10562,Monthly,2019-08-21
10607,Monthly,2019-10-08
10613,Monthly,2020-11-04
10630,Monthly,2018-01-15
10644,Monthly,2020-07-12
10645,Monthly,2019-12-21
10650,Monthly,2020-09-09
10652,Monthly,2020-03-18
10656,Monthly,2016-05-05
10663,Monthly,2016-12-08
10670,Monthly,2016-11-18
10679,Monthly,2020-05-30
10694,Weekly,2019-05-15
10710,Monthly,2018-10-30
10711,Monthly,2019-07-08
10728,Monthly,2017-12-23
10738,Weekly,2016-04-17
10762,Monthly,2018-10-23
10774,Monthly,2020-07-05
10788,Weekly,2016-11-22
10789,Monthly,2019-09-18
10799,Monthly,2020-08-19
10807,Monthly,2019-03-13
10812,Monthly,2020-04-08
10857,Monthly,2019-10-02
10884,Monthly,2018-02-20
10904,Monthly,2016-11-26
10905,Monthly,2019-11-21
10906,Monthly,2016-11-14
10911,Weekly,2016-05-29
10915,Weekly,2020-02-15
10940,Monthly,2016-09-13
10942,Weekly,2017-06-05
10954,Monthly,2019-07-29
10963,Monthly,2018-05-20
10973,Weekly,2016-04-20
11013,Weekly,2016-02-14
11021,Monthly,2016-08-10
11027,Weekly,2019-07-26
11042,Monthly,2018-01-29
11053,Monthly,2020-05-27
11054,Weekly,2019-02-01
11065,Monthly,2016-03-19
11069,Monthly,2018-06-02
11079,Monthly,2018-11-10
11096,Monthly,2019-12-10
11111,Monthly,2016-05-20
11123,Monthly,2019-07-21
11135,Monthly,2016-10-10
11138,Weekly,2018-08-18
11141,Weekly,2020-02-11
11186,Monthly,2017-11-24
11231,Monthly,2020-02-05
11244,Monthly,2020-01-12
11265,Monthly,2016-01-14
11271,Monthly,2018-09-20
11295,Monthly,2016-01-21
11317,Monthly,2020-07-11
11320,Monthly,2016-05-26
11325,Monthly,2019-10-15
11327,Monthly,2020-10-15
11328,Monthly,2019-11-05
11333,Monthly,2017-05-26
11349,Weekly,2018-05-26
11359,Monthly,2017-10-01
11362,Monthly,2018-10-14
11382,Monthly,2018-08-20
